,cloud,gym,insurance,mobile,music,software,streaming
C000503,0.14551205226001201,0.003451398655280312,0.06098471846579345,0.0036234581868844614,0.010169321533520834,0.03529393349954487,0.003845032812249994
C000504,0.007055070250247728,0.016237288244413742,0.00810601322746138,0.008195699143976881,0.0445689859271394,0.1323953376505147,0.007885343384744666
C000506,0.006186328995748206,0.006716892208892791,0.006115074493617702,0.0067682895095064,0.5643504749266747,0.6206780444188086,0.006008661842299756
C000508,0.005274775627444389,0.07911821622671875,0.0031408540495388277,0.0681798324989163,0.009857057607676497,0.04129743453224936,0.003476095183718822
C000509,0.006929925530075785,0.08648589045249513,0.006887679541109265,0.008274570716837095,0.010133114435202284,0.05081941808274114,0.3199793304664458
C000512,0.005611799463240982,0.9193046623591489,0.0065965803814265,0.00722352039735585,0.008595664545031167,0.008410367949618821,0.009347776326970836
C000513,0.014878500129771443,0.009901753345346688,0.23748058258574503,0.010290206052936651,0.011335109389094699,0.02190691078936859,0.01220812698801472
C000516,0.008099954783427277,0.009639238134736825,0.011645542832613815,0.009967976864666337,0.5029915138835509,0.026207139226339077,0.08597158163334274
C000518,0.5576767100405329,0.0024070273996909474,0.0024249557706446734,0.020123851603331327,0.015991208385127752,0.08047452700718974,0.002499889763598963
C000521,0.005515269420526025,0.5067196107085876,0.006738721149249758,0.006738721149249758,0.3359328436748156,0.007355175896674748,0.007958376310976636
C000523,0.5839101006233697,0.6336399881767836,0.012185778536079295,0.06439015643838114,0.012282061191509932,0.009487934465475545,0.00837326437935039
C000526,0.012197959794575391,0.006774783184994707,0.007021510841922288,0.00709928357303149,0.0075018895644934245,0.16755248830996203,0.021904689643322785
C000529,0.8364347668643126,0.008896602718627798,0.008925340095869762,0.009024008672182435,0.009349276486674158,0.009459214271119381,0.03654313575166332
C000534,0.3048812437479351,0.004761142396267861,0.24131619478460964,0.0048560107140700305,0.5678769561346957,0.004475231650842572,0.0534600291262766
C000536,0.006829538321152796,0.007867330874256439,0.6496385351752832,0.017662949473592218,0.007907463240172614,0.020631258246755175,0.6013648668696353
C000539,0.0016389428557490155,0.15067395611409107,0.2376429255708132,0.005360880418865637,0.006340063091919623,0.005544036229646606,0.03420848332456793
C000540,0.006237900375771228,0.0068247517632138875,0.052099298143103004,0.006012185391244098,0.007975374334591771,0.006669859756713387,0.03945183456912853
C000543,0.006831271816441008,0.12590658884591782,0.007185945662401042,0.7974390899388958,0.007765099005613928,0.007765099005613928,0.00722404764465466
C000544,0.00807203727788228,0.0049290459733856255,0.00786316133101595,0.005249049174197295,0.0056383846405762775,0.07786505226425067,0.005108292979056098
C000548,0.009190559092204358,0.0040535946216240645,0.004207086726609847,0.04841362672388106,0.1829808607119483,0.056471471167110446,0.003952402968261398
C000549,0.09013357337286082,0.008360967108848972,0.0083879889448048,0.008985024145750973,0.2744452672467598,0.3610545088633654,0.010095637130340238
C000550,0.010336382447670756,0.011229172167285723,0.01182987315721439,0.011520293728074317,0.011915615110801395,0.012055363139101062,0.049219847534657545
C000551,0.006304630932684994,0.360453071833723,0.3456078277224921,0.507424732716778,0.009557798867878147,0.009351957207107237,0.012800871106900277
C000552,0.08997097181271209,0.010777237859712583,0.010777237859712583,0.04960374504613831,0.011873982243880187,0.003938634166861409,0.01017432364151091
C000557,0.018543488466253793,0.005770318783220938,0.011273755590708217,0.13361494351973632,0.005385869699374505,0.2419974457394403,0.0046633453478405786
C000558,0.017388814930721655,0.011404698081139954,0.02698453332813954,0.011853364239015696,0.01298652278236752,0.012151626910917066,0.014847151398074694
C000559,0.03942295599513943,0.013161311335555365,0.013666762307765997,0.159458244496579,0.014099065768761973,0.2643708335301182,0.02145037445824537
C000561,0.023734041717582935,0.023614756282806695,0.023614756282806695,0.023614756282806695,0.024660085503921843,0.020416977582344266,0.026419559338346593
C000563,0.009134329399496105,0.007223834889662054,0.00730865432135973,0.8417305485927901,0.007699206946705242,0.30037562328342576,0.00949560479134619
C000564,0.003979785164288687,0.004549285736509524,0.004565095219017384,0.04290941117653851,0.2416224550387292,0.004340628842560465,0.08303662683180839
C000567,0.902148648387319,0.014057491136497407,0.014221399274287495,0.014334926163623932,0.014360674077638602,0.012377839874205938,0.014445561874702745
C000579,0.010108298422977044,0.3684834775504597,0.005781736825950435,0.1841573921828018,0.0060141605089044075,0.0042246420921863695,0.005695322617933059
C000586,0.008773816878876458,0.009334264788565059,0.009855834687341903,0.009855834687341903,0.11114561096858659,0.010384012411017723,0.2914308040599453
C000587,0.0044872327195399605,0.1802646112505051,0.13903177459758498,0.010577459680125792,0.0333781470324027,0.6378998668234388,0.028095502698267702
C000588,0.5727107232158385,0.011210572556688992,0.01167464782055215,0.011717145412786735,0.012837450879442708,0.013892950679199496,0.016916674454838576
C000592,0.008511803383367636,0.006222451130595841,0.004804489557722068,0.40142854564879965,0.6732480015143267,0.057286393907329244,0.0065946340510481235
C000596,0.7560610885744041,0.009091081491410023,0.0094682580021508,0.009888712655868562,0.01106888801413958,0.010355982226975756,0.012094777065283975
C000597,0.7209762299309728,0.008856736836013594,0.500979694308944,0.009643521682357555,0.010689346845005802,0.010689346845005802,0.02969111783759538
C000599,0.00799032873729254,0.008497706345380485,0.3901253859238079,0.43815491899003306,0.00891256689222637,0.007676115645053467,0.008324023468949412
C000602,0.06486641930068672,0.00431203640646751,0.03354978287792219,0.004733093821958587,0.005178215421773789,0.016467695637472083,0.005623807892901466
C000605,0.037100959646494354,0.003274386986781096,0.003406762203994566,0.5850940499038972,0.008008736870297763,0.04726350465449666,0.0036601546591810636
C000606,0.006919922304973604,0.0047288084202992695,0.004240129917157358,0.00879655200558841,0.007317874074532554,0.010550190249716889,0.7917246819453375
C000607,0.82960127867077,0.009251834484843915,0.009212611784915628,0.009391580507781955,0.010355489481955643,0.010485837792622075,0.009780901222093836
C000609,0.651405656135647,0.0077159562161544055,0.045739931039378644,0.007869235257806532,0.008223444584533763,0.006949755543895735,0.15975752023841291
C000612,0.006024405790081157,0.7489553195434511,0.19158227723540716,0.007380090520944912,0.0073019929776570215,0.007388036371267171,0.008322292864272718
C000620,0.0070645280477776035,0.029101941957885964,0.7533582513583233,0.030584709378432298,0.1102267358181313,0.009629360205434576,0.7024343709153308
C000624,0.013049403938484784,0.15205843026544472,0.013023122011803176,0.04815045366159169,0.013838388065309534,0.01374535378109642,0.014122004727117533
C000626,0.5176875105520529,0.007271500976040724,0.0076651605453820805,0.008249343474040736,0.009298791422843934,0.11418699919084824,0.6564354034848379
C000629,0.5295492752315297,0.489956887808715,0.004905840870523884,0.07274418325538184,0.004954343877783971,0.004208916753928094,0.004085917036015375
C000630,0.007112617166931257,0.007601106811557797,0.007524613728225419,0.007952493989160168,0.008891076935532443,0.014349235986331536,0.6271943380137215
C000633,0.0060138083272619275,0.7336002047614557,0.013575050663804471,0.00804322953271983,0.008776993837376686,0.007477583024386583,0.020607277190275882
C000636,0.10910311918373963,0.006070280922200508,0.8882034225090464,0.006191072259330541,0.006202284500580881,0.005270087562218882,0.0061741152337504495
C000638,0.43882674032347563,0.127659938778087,0.0035055209264257246,0.0035055209264257246,0.0031968529870994057,0.14207895503319254,0.0035290333050014633
C000639,0.01494943776611349,0.016492293007439145,0.02247598586647955,0.052567662052970365,0.014180603508650028,0.05502619280306151,0.06337836491445802
C000640,0.009005599353970727,0.008828016666320994,0.8693976147250733,0.0090031865765579,0.00940887256214914,0.007621353814320551,0.008784961001479755
C000644,0.10410261655532482,0.007182880255216271,0.007195181614630963,0.0142415877398235,0.007357959210060664,0.09627403697784227,0.3779729431937533
C000645,0.12373791701194671,0.34084682208978,0.470232554212046,0.005709668122278625,0.0061919178383193114,0.009140804462510336,0.005984114523413199
C000649,0.0036175507453582298,0.8295204285518213,0.003909103612339746,0.3912312497995632,0.02146817987819064,0.00430054563583157,0.00489392250242784
C000651,0.007054417501530939,0.009024402757383199,0.0037734958805741305,0.003930886002776488,0.00439539666000193,0.3365098106918143,0.5644257408196075
C000652,0.03828892239224251,0.003209038056058581,0.031311660529852736,0.041854549334104534,0.003173031191720344,0.03067029020168622,0.24512438905078685
C000657,0.008747860708826593,0.009657930981875087,0.010748439699943537,0.010748439699943537,0.01057526244340163,0.01073560624839308,0.7114893901252108
C000660,0.026808147486518434,0.016928126942080957,0.057377642366953654,0.012295671348818267,0.04993717699586248,0.04874538645403476,0.06498459821292882
C000665,0.010060148762643353,0.010690017563679365,0.0131833972149798,0.6063935551097988,0.011210697238664873,0.009475264890869573,0.01241378559724539
C000666,0.00568102205013013,0.7763378709431603,0.006098678486539229,0.006520462948800542,0.007276570327145395,0.007119505220188619,0.007916495979684269
C000667,0.6416179280624987,0.008193947138035193,0.24015009162168305,0.5710982261906291,0.009070517903653654,0.009070517903653654,0.03493005939223482
C000668,0.010720893489921644,0.011365217666860187,0.011582613479622993,0.019414552207860595,0.7883733771916481,0.013458060352461257,0.6664106736329402
C000669,0.0047712611378469,0.0051810954246680006,0.00497827815477391,0.00495572891630608,0.337076812851965,0.005684120749958119,0.006260363879343095
C000670,0.008024234559205142,0.008790019630729626,0.48101614398655196,0.009556018310119837,0.010419196657588638,0.010577199464684689,0.9253163386809222
C000672,0.5262737434119297,0.010188798467893124,0.009791880979507733,0.009747742000349892,0.010012320612870579,0.010129975381958891,0.29765583021899317
C000675,0.006172128531480547,0.006762364597292905,0.007084613286906976,0.007084613286906976,0.007646151438265893,0.007646151438265893,0.6477273760557204
C000677,0.028220007180622925,0.028078824093614712,0.028078824093614712,0.027258480568640917,0.028460401161362475,0.02357920469826913,0.031015551108853047
C000678,0.008083313760632775,0.00851042594873845,0.00851042594873845,0.6066502824135523,0.6788569360831648,0.009036204161120213,0.010233710292293967
C000680,0.04863477716087671,0.08868785694620024,0.00348535348047287,0.0689790521663897,0.003937098832726256,0.08754383427793308,0.0038556873939383884
C000682,0.566303322327736,0.09091068686318315,0.4065194543385922,0.002166721787551268,0.06718529534899934,0.0026815014106811837,0.002249731548868378
C000684,0.3803114358500829,0.09074544732356206,0.0077865064460593495,0.6914139164936665,0.00838839359993745,0.008487129200252231,0.007854670965880448
C000694,0.0025580540452080367,0.14961216016784826,0.002498025877230014,0.0026785902933708344,0.0029746618534128386,0.00955695073082372,0.0030945559319362896
C000696,0.007492900323284504,0.00885662705097961,0.8461849937521911,0.009762508265204603,0.5940940780180465,0.010256009196423256,0.012158448030248034
C000699,0.008970216292381244,0.03530151094665263,0.009923809335116824,0.03436200657342767,0.010021424301468613,0.009173196237383467,0.8273834381879868
C000700,0.00577073379820313,0.007391408195032207,0.10164584927392696,0.004072263998989975,0.2567463253576101,0.015674019093614884,0.008465343134225468
C000701,0.0069155266772835105,0.20655926340166053,0.006895814247038135,0.00765062904652928,0.44365538372407337,0.005646454051446209,0.018210184984263043
C000702,0.004587845112176297,0.00539567406184382,0.09763241227498069,0.0057381699073833945,0.006322817943913138,0.015270066120934808,0.006097461415585417
C000705,0.028781663841687972,0.043698165595807,0.032556734036754964,0.034600266890730015,0.14370114930025688,0.2343060538691001,0.14874867793056926
C000707,0.006858859657535684,0.00750587919015001,0.0077106443424442735,0.008424787106835419,0.00975952775284451,0.8919161283234773,0.009757491027629028
C000712,0.09608926991457674,0.01790748737573125,0.00966883110656621,0.00977563781627025,0.7291765700840277,0.014681591771008091,0.009384895152975116
C000713,0.008231003582356233,0.08012825822723092,0.009070719252685901,0.12397006586264567,0.184673428193378,0.5723027669889428,0.022869226345852027
C000721,0.004113004759105355,0.005095471405520511,0.008778048348705084,0.005891158917040304,0.0839052491020402,0.0068893069333797515,0.25582317951415934
C000725,0.046600689407696405,0.00929043821017848,0.009320435772429097,0.009423430554869766,0.03686322112683476,0.41462606541795877,0.01079650543454539
C000728,0.006104267529823142,0.07858119290866006,0.48968253628324393,0.023466479149551276,0.009137196033057644,0.009275940063371249,0.008384745520351324
C000732,0.013569767363318566,0.013158707458797724,0.026924859403812656,0.014517103999460379,0.014460346831984603,0.014629497953438543,0.016153223754896657
C000734,0.007844640830617972,0.008661567076379233,0.009640668250928216,0.009640668250928216,0.010607881680818443,0.01076871468096126,0.9168277043704705
